n calls (143671010 primitive calls) in 165.255 seconds

Ordered by: cumulative time

ncalls  tottime  percall  cumtime  percall filename:lineno(function)
1    0.000    0.000    0.023    0.023 polynomial.py:4(<module>)
3    0.000    0.000    0.023    0.008 util.py:1(<module>)
714    0.011    0.000    0.023    0.000 arrayprint.py:598(__call__)
1    0.000    0.000    0.023    0.023 excel.py:3(<module>)
1    0.000    0.000    0.023    0.023 datetime.py:5(<module>)
2    0.000    0.000    0.023    0.011 __init__.py:38(<module>)
1    0.000    0.000    0.022    0.022 tarfile.py:30(<module>)
317    0.005    0.000    0.022    0.000 inspect.py:2373(from_function)
1    0.000    0.000    0.022    0.022 supervised.py:5(<module>)
1    0.000    0.000    0.022    0.022 ransac.py:7(<module>)
2    0.021    0.011    0.022    0.011 __init__.py:974(_open_file_or_url)
7    0.000    0.000    0.021    0.003 contextlib.py:63(__exit__)
540    0.006    0.000    0.021    0.000 __init__.py:41(__init__)
2372    0.003    0.000    0.021    0.000 fromnumeric.py:1764(any)
1518    0.008    0.000    0.021    0.000 <frozen importlib._bootstrap>:437(cache_from_source)
1    0.000    0.000    0.021    0.021 plistlib.py:47(<module>)
1    0.000    0.000    0.020    0.020 common.py:3(<module>)
1    0.000    0.000    0.020    0.020 flinalg.py:5(<module>)
1    0.000    0.000    0.020    0.020 probability.py:39(<module>)
1    0.000    0.000    0.020    0.020 _discrete_distns.py:5(<module>)
1    0.000    0.000    0.020    0.020 cElementTree.py:3(<module>)
1    0.000    0.000    0.019    0.019 bz2.py:5(<module>)
1    0.000    0.000    0.019    0.019 data.py:870(_open)
43    0.000    0.000    0.019    0.000 genericpath.py:16(exists)
102    0.001    0.000    0.019    0.000 arrayprint.py:700(__init__)
1    0.000    0.000    0.019    0.019 data.py:522(find)
13    0.000    0.000    0.019    0.001 _distn_infrastructure.py:2568(__init__)
14    0.019    0.001    0.019    0.001 {built-in method sum}
1394    0.003    0.000    0.019    0.000 <frozen importlib._bootstrap>:78(_path_is_mode_type)
1    0.000    0.000    0.019    0.019 filepost.py:1(<module>)
2    0.000    0.000    0.019    0.009 compat.py:369(_decorator)
1    0.000    0.000    0.019    0.019 data.py:277(__init__)
8294    0.013    0.000    0.019    0.000 <frozen importlib._bootstrap>:52(<listcomp>)
1    0.000    0.000    0.019    0.019 sysconfig.py:10(<module>)
34075    0.019    0.000    0.019    0.000 {method 'intersection' of 'set' objects}
1    0.000    0.000    0.019    0.019 opcode.py:5(<module>)
1762/869    0.015    0.000    0.019    0.000 lookuptree.py:107(_assoc_down)
1    0.000    0.000    0.019    0.019 ops.py:2(<module>)
1    0.000    0.000    0.018    0.018 pool.py:10(<module>)
1273    0.002    0.000    0.018    0.000 <frozen importlib._bootstrap>:87(_path_isfile)
32840    0.018    0.000    0.018    0.000 {built-in method min}
1    0.000    0.000    0.018    0.018 ElementTree.py:34(<module>)
1    0.000    0.000    0.018    0.018 linsolve.py:1(<module>)
34486    0.018    0.000    0.018    0.000 category_explorer.py:102(__init__)
1    0.000    0.000    0.018    0.018 topics.py:1039(default_data)
1    0.000    0.000    0.018    0.018 topics.py:991(read_ground_truth_data)
1    0.001    0.001    0.018    0.018 topics.py:758(read_topic_labels)
681    0.001    0.000    0.018    0.000 wikiapi.py:167(get_supercats)
1    0.000    0.000    0.018    0.018 ols.py:3(<module>)
1    0.000    0.000    0.018    0.018 fields.py:1(<module>)
1518    0.004    0.000    0.018    0.000 <frozen importlib._bootstrap>:824(cached)
1906    0.012    0.000    0.017    0.000 <frozen importlib._bootstrap>:274(_get_module_lock)
34076    0.017    0.000    0.017    0.000 {method 'union' of 'set' objects}
205    0.010    0.000    0.017    0.000 doccer.py:128(indentcount_lines)
19910    0.009    0.000    0.017    0.000 dbpedia.py:31(is_category_uri)
1    0.000    0.000    0.017    0.017 traceback.py:1(<module>)
1    0.000    0.000    0.017    0.017 models.py:8(<module>)
1    0.000    0.000    0.017    0.017 testing.py:1(<module>)
1    0.000    0.000    0.017    0.017 lzma.py:9(<module>)
1    0.000    0.000    0.017    0.017 cfg.py:10(<module>)
1623    0.003    0.000    0.016    0.000 <frozen importlib._bootstrap>:1870(_path_importer_cache)
38446    0.016    0.000    0.016    0.000 {built-in method setattr}
1    0.000    0.000    0.016    0.016 pyparsing.py:58(<module>)
34590    0.016    0.000    0.016    0.000 category_explorer.py:68(<genexpr>)
1    0.016    0.016    0.016    0.016 {method 'read' of '_io.TextIOWrapper' objects}
1    0.000    0.000    0.016    0.016 numerictypes.py:82(<module>)
1    0.000    0.000    0.016    0.016 __init__.py:97(<module>)
1362    0.004    0.000    0.016    0.000 db.py:187(__getitem__)
681    0.002    0.000    0.016    0.000 wikiapi.py:214(<listcomp>)
99    0.003    0.000    0.016    0.000 features.py:132(value_map)
3204    0.016    0.000    0.016    0.000 {method 'reduce' of 'numpy.ufunc' objects}
2    0.000    0.000    0.016    0.008 function_base.py:1(<module>)
542    0.004    0.000    0.016    0.000 _collections_abc.py:581(update)
1    0.000    0.000    0.015    0.015 rte_classify.py:18(<module>)
1    0.000    0.000    0.015    0.015 result.py:1(<module>)
2    0.000    0.000    0.015    0.007 hashing.py:4(<module>)
1    0.000    0.000    0.015    0.015 _validation.py:1(<module>)
2921    0.002    0.000    0.015    0.000 {method 'encode' of 'str' objects}
33623    0.015    0.000    0.015    0.000 {built-in method heappush}
1    0.000    0.000    0.014    0.014 linalg.py:10(<module>)
1    0.000    0.000    0.014    0.014 slsqp.py:14(<module>)
317    0.003    0.000    0.014    0.000 inspect.py:2322(__init__)
1    0.000    0.000    0.014    0.014 glue.py:8(<module>)
14056    0.014    0.000    0.014    0.000 {built-in method hasattr}
1    0.000    0.000    0.014    0.014 categorical.py:3(<module>)
1    0.000    0.000    0.014    0.014 lbfgsb.py:9(<module>)
3929    0.012    0.000    0.014    0.000 __init__.py:58(__setitem__)
1    0.000    0.000    0.013    0.013 decoder.py:2(<module>)
1    0.000    0.000    0.013    0.013 util.py:14(<module>)
11    0.013    0.001    0.013    0.001 {built-in method open}
1    0.000    0.000    0.013    0.013 odepack.py:2(<module>)
283    0.002    0.000    0.013    0.000 sre_compile.py:341(_compile_info)
830    0.003    0.000    0.013    0.000 <frozen importlib._bootstrap>:293(_lock_unlock_module)
6173    0.013    0.000    0.013    0.000 {method 'splitlines' of 'str' objects}
1    0.000    0.000    0.013    0.013 mace.py:11(<module>)
2091    0.005    0.000    0.013    0.000 numeric.py:2428(seterr)
1    0.000    0.000    0.013    0.013 coordinate_descent.py:8(<module>)
1    0.000    0.000    0.013    0.013 engines.py:2(<module>)
1    0.000    0.000    0.013    0.013 tzfile.py:4(<module>)
1    0.000    0.000    0.013    0.013 cobyla.py:11(<module>)
681    0.001    0.000    0.013    0.000 wikiapi.py:163(get_subcats)
1    0.000    0.000    0.012    0.012 scanner.py:2(<module>)
1    0.000    0.000    0.012    0.012 tzfile.py:16(_byte_string)
1    0.000    0.000    0.012    0.012 __init__.py:69(search_function)
2372    0.002    0.000    0.012    0.000 {method 'any' of 'numpy.ndarray' objects}
156    0.003    0.000    0.012    0.000 abc.py:132(__new__)
1    0.000    0.000    0.012    0.012 arpack.py:7(<module>)
1    0.000    0.000    0.012    0.012 distance.py:63(<module>)
2740    0.003    0.000    0.012    0.000 re.py:318(filter)
1    0.000    0.000    0.012    0.012 bicluster_metrics.py:1(<module>)
99    0.000    0.000    0.012    0.000 _distn_infrastructure.py:607(__init__)
695    0.002    0.000    0.012    0.000 sre_compile.py:172(_compile_charset)
1    0.000    0.000    0.012    0.012 _graph_validation.py:1(<module>)
1    0.000    0.000    0.011    0.011 cookiejar.py:26(<module>)
1    0.000    0.000    0.011    0.011 plm.py:3(<module>)
872    0.003    0.000    0.011    0.000 <frozen importlib._bootstrap>:2011(_get_spec)
1    0.000    0.000    0.011    0.011 nnls.py:1(<module>)
14123    0.007    0.000    0.011    0.000 _collections_abc.py:517(__iter__)
6176    0.011    0.000    0.011    0.000 {method 'expandtabs' of 'str' objects}
1    0.000    0.000    0.011    0.011 pool.py:11(<module>)
1    0.000    0.000    0.011    0.011 bisect.py:1(<module>)
2432    0.001    0.000    0.010    0.000 _methods.py:37(_any)
681    0.002    0.000    0.010    0.000 wikiapi.py:208(<listcomp>)
40    0.000    0.000    0.010    0.000 metrics.py:1499(_prf_divide)
1906    0.009    0.000    0.010    0.000 <frozen importlib._bootstrap>:192(acquire)
2512/1031    0.008    0.000    0.009    0.000 sre_parse.py:140(getwidth)
100    0.004    0.000    0.009    0.000 <frozen importlib._bootstrap>:1853(_path_hooks)
759    0.002    0.000    0.009    0.000 <frozen importlib._bootstrap>:1631(path_stats)
70    0.000    0.000    0.009    0.000 punkt.py:1364(text_contains_sentbreak)
1    0.000    0.000    0.009    0.009 linecache.py:6(<module>)
7428    0.005    0.000    0.009    0.000 sre_parse.py:130(__getitem__)
21    0.000    0.000    0.009    0.000 {built-in method warn}
1    0.000    0.000    0.009    0.009 warnings.py:10(showwarning)
1    0.000    0.000    0.009    0.009 warnings.py:19(formatwarning)
870    0.005    0.000    0.009    0.000 dictionary.py:8(__init__)
1    0.000    0.000    0.009    0.009 linecache.py:14(getline)
1    0.000    0.000    0.009    0.009 linecache.py:34(getlines)
1    0.000    0.000    0.009    0.009 linecache.py:69(updatecache)
1045    0.002    0.000    0.009    0.000 numeric.py:2813(__enter__)
2740    0.007    0.000    0.009    0.000 sre_parse.py:847(expand_template)
210    0.000    0.000    0.009    0.000 punkt.py:1498(_annotate_second_pass)
1906    0.008    0.000    0.009    0.000 <frozen importlib._bootstrap>:217(release)
8560    0.009    0.000    0.009    0.000 <frozen importlib._bootstrap>:518(_verbose_message)
695    0.005    0.000    0.009    0.000 sre_compile.py:201(_optimize_charset)
2    0.000    0.000    0.008    0.004 _version.py:7(<module>)
1    0.000    0.000    0.008    0.008 cookies.py:127(<module>)
1076    0.002    0.000    0.008    0.000 <frozen importlib._bootstrap>:268(__exit__)
759    0.004    0.000    0.008    0.000 <frozen importlib._bootstrap>:739(__exit__)
1    0.000    0.000    0.008    0.008 timedeltas.py:3(<module>)
22182    0.008    0.000    0.008    0.000 {method 'rstrip' of 'str' objects}
1045    0.002    0.000    0.007    0.000 numeric.py:2818(__exit__)
3637    0.007    0.000    0.007    0.000 {built-in method array}
1    0.000    0.000    0.007    0.007 pickle.py:1(<module>)
1    0.000    0.000    0.007    0.007 grammar.py:70(<module>)
1    0.000    0.000    0.007    0.007 base64.py:3(<module>)
210    0.000    0.000    0.007    0.000 punkt.py:604(_annotate_first_pass)
16    0.000    0.000    0.007    0.000 pyparsing.py:1812(__init__)
204    0.002    0.000    0.007    0.000 arrayprint.py:579(<listcomp>)
14    0.000    0.000    0.007    0.000 pkg_resources.py:460(add_entry)
280    0.003    0.000    0.007    0.000 arraysetops.py:96(unique)
1    0.000    0.000    0.007    0.007 random.py:4(<module>)
872    0.005    0.000    0.007    0.000 <frozen importlib._bootstrap>:884(spec_from_file_location)
2731    0.003    0.000    0.007    0.000 numeric.py:464(asanyarray)
1    0.000    0.000    0.007    0.007 toolbox.py:13(<module>)
1    0.000    0.000    0.007    0.007 morestats.py:5(<module>)
1    0.000    0.000    0.007    0.007 csv.py:4(<module>)
12907    0.003    0.000    0.007    0.000 _collections_abc.py:481(__iter__)
1    0.000    0.000    0.007    0.007 chart.py:31(<module>)
1    0.000    0.000    0.006    0.006 platform.py:10(<module>)
11    0.000    0.000    0.006    0.001 decorator.py:200(decorator)
1    0.000    0.000    0.006    0.006 zeros.py:1(<module>)
34588    0.006    0.000    0.006    0.000 category_explorer.py:360(<lambda>)
1362    0.006    0.000    0.006    0.000 {built-in method read}
92    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap>:2322(__import__)
100    0.001    0.000    0.006    0.000 multiclass.py:229(type_of_target)
30    0.000    0.000    0.006    0.000 metrics.py:82(_check_clf_targets)
690    0.003    0.000    0.006    0.000 abc.py:178(__instancecheck__)
1092    0.006    0.000    0.006    0.000 {built-in method __new__ of type object at 0x10b6ce0f0}
102    0.002    0.000    0.006    0.000 arrayprint.py:639(__init__)
1362    0.002    0.000    0.006    0.000 dbpedia.py:60(to_category_uri)
210    0.001    0.000    0.006    0.000 punkt.py:577(_tokenize_words)
66    0.001    0.000    0.006    0.000 pkg_resources.py:1882(find_on_path)
101    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap>:2102(path_hook_for_FileFinder)
211    0.006    0.000    0.006    0.000 {built-in method print}
3    0.000    0.000    0.006    0.002 __init__.py:840(__init__)
1    0.000    0.000    0.006    0.006 xmldocs.py:12(<module>)
184    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap>:2240(_gcd_import)
1    0.000    0.000    0.006    0.006 featstruct.py:1941(FeatStructReader)
1    0.000    0.000    0.005    0.005 xmldocs.py:86(XMLCorpusView)
14    0.000    0.000    0.005    0.000 pyparsing.py:1084(parseString)
1    0.000    0.000    0.005    0.005 evaluate.py:15(<module>)
100    0.000    0.000    0.005    0.000 learning_search.py:98(new_iteration)
5813    0.002    0.000    0.005    0.000 sre_parse.py:202(match)
4563    0.005    0.000    0.005    0.000 lookuptree.py:2(__init__)
404    0.001    0.000    0.005    0.000 __init__.py:851(__setitem__)
1212    0.003    0.000    0.005    0.000 <frozen importlib._bootstrap>:172(__init__)
100    0.001    0.000    0.005    0.000 learning_search.py:74(copy)
302/14    0.002    0.000    0.005    0.000 pyparsing.py:957(_parseNoCache)
1739    0.003    0.000    0.005    0.000 lookuptree.py:22(__init__)
2091    0.005    0.000    0.005    0.000 numeric.py:2524(geterr)
78/14    0.000    0.000    0.005    0.000 pyparsing.py:2358(parseImpl)
1    0.000    0.000    0.005    0.005 quadpack.py:3(<module>)
1    0.000    0.000    0.005    0.005 dyld.py:3(<module>)
1517    0.003    0.000    0.005    0.000 <frozen importlib._bootstrap>:45(_r_long)
144    0.005    0.000    0.005    0.000 {built-in method getcwd}
1    0.000    0.000    0.005    0.005 lexicon.py:7(<module>)
1    0.000    0.000    0.004    0.004 tree.py:10(<module>)
1    0.000    0.000    0.004    0.004 npyio.py:1(<module>)
1    0.000    0.000    0.004    0.004 __init__.py:80(<module>)
1428    0.004    0.000    0.004    0.000 arrayprint.py:632(_digits)
1364    0.004    0.000    0.004    0.000 {built-in method lseek}
20    0.001    0.000    0.004    0.000 multiclass.py:49(unique_labels)
2    0.000    0.000    0.004    0.002 util.py:8(<module>)
100    0.000    0.000    0.004    0.000 __init__.py:207(copy)
1632    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap>:56(_path_split)
1    0.000    0.000    0.004    0.004 plaintext.py:12(<module>)
11    0.000    0.000    0.004    0.000 decorator.py:177(create)
1    0.000    0.000    0.004    0.004 pkg_resources.py:418(_build_master)
1    0.000    0.000    0.004    0.004 pkg_resources.py:405(__init__)
1    0.000    0.000    0.004    0.004 ssl.py:88(<module>)
5748    0.004    0.000    0.004    0.000 {method 'rpartition' of 'str' objects}
1    0.000    0.000    0.004    0.004 arrayprint.py:5(<module>)
642    0.002    0.000    0.004    0.000 topics.py:751(_parse_line)
15    0.001    0.000    0.004    0.000 ops.py:24(_create_methods)
759    0.004    0.000    0.004    0.000 <frozen importlib._bootstrap>:129(_new_module)
1    0.000    0.000    0.004    0.004 tokenize.py:21(<module>)
1002    0.002    0.000    0.004    0.000 {built-in method any}
12    0.000    0.000    0.004    0.000 rcsetup.py:303(validate_font_properties)
3143    0.002    0.000    0.004    0.000 <frozen importlib._bootstrap>:2124(__exit__)
12    0.000    0.000    0.004    0.000 fontconfig_pattern.py:122(parse)
1    0.000    0.000    0.004    0.004 <frozen importlib._bootstrap>:1526(source_to_code)
1    0.000    0.000    0.004    0.004 parse.py:28(<module>)
25    0.000    0.000    0.004    0.000 pkg_resources.py:1949(_handle_ns)
1    0.000    0.000    0.003    0.003 validation.py:1(<module>)
40    0.000    0.000    0.003    0.000 label.py:130(transform)
24    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:566(_find_module_shim)
1    0.000    0.000    0.003    0.003 kde.py:20(<module>)
70    0.000    0.000    0.003    0.000 punkt.py:270(word_tokenize)
2582/2471    0.001    0.000    0.003    0.000 {built-in method issubclass}
1    0.000    0.000    0.003    0.003 fontconfig_pattern.py:7(<module>)
24    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:1999(find_loader)
2    0.000    0.000    0.003    0.002 grammar.py:1087(fromstring)
